a  H_over_H0
2.180553e-01 3.132456e+00
2.183054e-01 3.128826e+00
2.185554e-01 3.125206e+00
2.188055e-01 3.121596e+00
2.190555e-01 3.117996e+00
2.193056e-01 3.114406e+00
2.195557e-01 3.110827e+00
2.198057e-01 3.107257e+00
2.200558e-01 3.103697e+00
2.203059e-01 3.100147e+00
2.205559e-01 3.096607e+00
2.208060e-01 3.093077e+00
2.210560e-01 3.089556e+00
2.213061e-01 3.086045e+00
2.215562e-01 3.082544e+00
2.218062e-01 3.079053e+00
2.220563e-01 3.075571e+00
2.223064e-01 3.072098e+00
2.225564e-01 3.068636e+00
2.228065e-01 3.065182e+00
2.230565e-01 3.061738e+00
2.233066e-01 3.058304e+00
2.235567e-01 3.054879e+00
2.238067e-01 3.051463e+00
2.240568e-01 3.048057e+00
2.243069e-01 3.044660e+00
2.245569e-01 3.041272e+00
2.248070e-01 3.037893e+00
2.250570e-01 3.034523e+00
2.253071e-01 3.031163e+00
2.255572e-01 3.027811e+00
2.258072e-01 3.024469e+00
2.260573e-01 3.021136e+00
2.263074e-01 3.017811e+00
2.265574e-01 3.014496e+00
2.268075e-01 3.011190e+00
2.270575e-01 3.007892e+00
2.273076e-01 3.004603e+00
2.275577e-01 3.001323e+00
2.278077e-01 2.998052e+00
2.280578e-01 2.994789e+00
2.283078e-01 2.991536e+00
2.285579e-01 2.988291e+00
2.288080e-01 2.985054e+00
2.290580e-01 2.981826e+00
2.293081e-01 2.978607e+00
2.295582e-01 2.975396e+00
2.298082e-01 2.972194e+00
2.300583e-01 2.969000e+00
2.303083e-01 2.965814e+00
2.305584e-01 2.962637e+00
2.308085e-01 2.959469e+00
2.310585e-01 2.956308e+00
2.313086e-01 2.953156e+00
2.315587e-01 2.950013e+00
2.318087e-01 2.946877e+00
2.320588e-01 2.943750e+00
2.323088e-01 2.940631e+00
2.325589e-01 2.937520e+00
2.328090e-01 2.934417e+00
2.330590e-01 2.931322e+00
2.333091e-01 2.928235e+00
2.335592e-01 2.925157e+00
2.338092e-01 2.922086e+00
2.340593e-01 2.919023e+00
2.343093e-01 2.915968e+00
2.345594e-01 2.912922e+00
2.348095e-01 2.909882e+00
2.350595e-01 2.906851e+00
2.353096e-01 2.903828e+00
2.355597e-01 2.900812e+00
2.358097e-01 2.897804e+00
2.360598e-01 2.894804e+00
2.363098e-01 2.891812e+00
2.365599e-01 2.888827e+00
2.368100e-01 2.885850e+00
2.370600e-01 2.882880e+00
2.373101e-01 2.879918e+00
2.375602e-01 2.876964e+00
2.378102e-01 2.874017e+00
2.380603e-01 2.871077e+00
2.383103e-01 2.868145e+00
2.385604e-01 2.865221e+00
2.388105e-01 2.862304e+00
2.390605e-01 2.859394e+00
2.393106e-01 2.856491e+00
2.395607e-01 2.853596e+00
2.398107e-01 2.850709e+00
2.400608e-01 2.847828e+00
2.403108e-01 2.844955e+00
2.405609e-01 2.842089e+00
2.408110e-01 2.839230e+00
2.410610e-01 2.836378e+00
2.413111e-01 2.833534e+00
2.415611e-01 2.830696e+00
2.418112e-01 2.827866e+00
2.420613e-01 2.825043e+00
2.423113e-01 2.822226e+00
2.425614e-01 2.819417e+00
2.428115e-01 2.816615e+00
2.430615e-01 2.813820e+00
2.433116e-01 2.811031e+00
2.435616e-01 2.808250e+00
2.438117e-01 2.805475e+00
2.440618e-01 2.802707e+00
2.443118e-01 2.799946e+00
2.445619e-01 2.797192e+00
2.448120e-01 2.794445e+00
2.450620e-01 2.791704e+00
2.453121e-01 2.788971e+00
2.455621e-01 2.786243e+00
2.458122e-01 2.783523e+00
2.460623e-01 2.780809e+00
2.463123e-01 2.778102e+00
2.465624e-01 2.775401e+00
2.468125e-01 2.772707e+00
2.470625e-01 2.770020e+00
2.473126e-01 2.767339e+00
2.475626e-01 2.764665e+00
2.478127e-01 2.761997e+00
2.480628e-01 2.759336e+00
2.483128e-01 2.756681e+00
2.485629e-01 2.754032e+00
2.488130e-01 2.751390e+00
2.490630e-01 2.748754e+00
2.493131e-01 2.746125e+00
2.495631e-01 2.743502e+00
2.498132e-01 2.740885e+00
2.500633e-01 2.738275e+00
2.503133e-01 2.735670e+00
2.505634e-01 2.733072e+00
2.508135e-01 2.730481e+00
2.510635e-01 2.727895e+00
2.513136e-01 2.725316e+00
2.515636e-01 2.722742e+00
2.518137e-01 2.720175e+00
2.520638e-01 2.717614e+00
2.523138e-01 2.715060e+00
2.525639e-01 2.712511e+00
2.528140e-01 2.709968e+00
2.530640e-01 2.707431e+00
2.533141e-01 2.704900e+00
2.535641e-01 2.702376e+00
2.538142e-01 2.699857e+00
2.540643e-01 2.697344e+00
2.543143e-01 2.694837e+00
2.545644e-01 2.692336e+00
2.548144e-01 2.689841e+00
2.550645e-01 2.687352e+00
2.553146e-01 2.684868e+00
2.555646e-01 2.682390e+00
2.558147e-01 2.679919e+00
2.560648e-01 2.677452e+00
2.563148e-01 2.674992e+00
2.565649e-01 2.672538e+00
2.568149e-01 2.670089e+00
2.570650e-01 2.667646e+00
2.573151e-01 2.665208e+00
2.575651e-01 2.662776e+00
2.578152e-01 2.660350e+00
2.580653e-01 2.657929e+00
2.583153e-01 2.655514e+00
2.585654e-01 2.653105e+00
2.588154e-01 2.650701e+00
2.590655e-01 2.648303e+00
2.593156e-01 2.645910e+00
2.595656e-01 2.643523e+00
2.598157e-01 2.641141e+00
2.600658e-01 2.638765e+00
2.603158e-01 2.636394e+00
2.605659e-01 2.634028e+00
2.608159e-01 2.631668e+00
2.610660e-01 2.629314e+00
2.613161e-01 2.626964e+00
2.615661e-01 2.624621e+00
2.618162e-01 2.622282e+00
2.620663e-01 2.619949e+00
2.623163e-01 2.617621e+00
2.625664e-01 2.615298e+00
2.628164e-01 2.612981e+00
2.630665e-01 2.610668e+00
2.633166e-01 2.608362e+00
2.635666e-01 2.606060e+00
2.638167e-01 2.603763e+00
2.640668e-01 2.601472e+00
2.643168e-01 2.599186e+00
2.645669e-01 2.596905e+00
2.648169e-01 2.594629e+00
2.650670e-01 2.592358e+00
2.653171e-01 2.590092e+00
2.655671e-01 2.587832e+00
2.658172e-01 2.585576e+00
2.660673e-01 2.583326e+00
2.663173e-01 2.581080e+00
2.665674e-01 2.578840e+00
2.668174e-01 2.576604e+00
2.670675e-01 2.574373e+00
2.673176e-01 2.572148e+00
2.675676e-01 2.569927e+00
2.678177e-01 2.567711e+00
2.680677e-01 2.565501e+00
2.683178e-01 2.563295e+00
2.685679e-01 2.561094e+00
2.688179e-01 2.558897e+00
2.690680e-01 2.556706e+00
2.693181e-01 2.554520e+00
2.695681e-01 2.552338e+00
2.698182e-01 2.550161e+00
2.700682e-01 2.547989e+00
2.703183e-01 2.545821e+00
2.705684e-01 2.543659e+00
2.708184e-01 2.541501e+00
2.710685e-01 2.539348e+00
2.713186e-01 2.537199e+00
2.715686e-01 2.535055e+00
2.718187e-01 2.532916e+00
2.720687e-01 2.530782e+00
2.723188e-01 2.528652e+00
2.725689e-01 2.526527e+00
2.728189e-01 2.524406e+00
2.730690e-01 2.522290e+00
2.733191e-01 2.520179e+00
2.735691e-01 2.518072e+00
2.738192e-01 2.515970e+00
2.740692e-01 2.513872e+00
2.743193e-01 2.511779e+00
2.745694e-01 2.509690e+00
2.748194e-01 2.507606e+00
2.750695e-01 2.505526e+00
2.753196e-01 2.503451e+00
2.755696e-01 2.501380e+00
2.758197e-01 2.499314e+00
2.760697e-01 2.497252e+00
2.763198e-01 2.495194e+00
2.765699e-01 2.493141e+00
2.768199e-01 2.491092e+00
2.770700e-01 2.489048e+00
2.773201e-01 2.487008e+00
2.775701e-01 2.484972e+00
2.778202e-01 2.482940e+00
2.780702e-01 2.480913e+00
2.783203e-01 2.478890e+00
2.785704e-01 2.476872e+00
2.788204e-01 2.474858e+00
2.790705e-01 2.472848e+00
2.793206e-01 2.470842e+00
2.795706e-01 2.468840e+00
2.798207e-01 2.466843e+00
2.800707e-01 2.464850e+00
2.803208e-01 2.462861e+00
2.805709e-01 2.460876e+00
2.808209e-01 2.458895e+00
2.810710e-01 2.456919e+00
2.813210e-01 2.454947e+00
2.815711e-01 2.452978e+00
2.818212e-01 2.451014e+00
2.820712e-01 2.449054e+00
2.823213e-01 2.447098e+00
2.825714e-01 2.445147e+00
2.828214e-01 2.443199e+00
2.830715e-01 2.441255e+00
2.833215e-01 2.439315e+00
2.835716e-01 2.437380e+00
2.838217e-01 2.435448e+00
2.840717e-01 2.433520e+00
2.843218e-01 2.431597e+00
2.845719e-01 2.429677e+00
2.848219e-01 2.427761e+00
2.850720e-01 2.425849e+00
2.853220e-01 2.423941e+00
2.855721e-01 2.422037e+00
2.858222e-01 2.420137e+00
2.860722e-01 2.418241e+00
2.863223e-01 2.416349e+00
2.865724e-01 2.414460e+00
2.868224e-01 2.412576e+00
2.870725e-01 2.410695e+00
2.873225e-01 2.408818e+00
2.875726e-01 2.406945e+00
2.878227e-01 2.405076e+00
2.880727e-01 2.403210e+00
2.883228e-01 2.401349e+00
2.885729e-01 2.399491e+00
2.888229e-01 2.397637e+00
2.890730e-01 2.395786e+00
2.893230e-01 2.393940e+00
2.895731e-01 2.392097e+00
2.898232e-01 2.390258e+00
2.900732e-01 2.388422e+00
2.903233e-01 2.386591e+00
2.905734e-01 2.384763e+00
2.908234e-01 2.382938e+00
2.910735e-01 2.381118e+00
2.913235e-01 2.379300e+00
2.915736e-01 2.377487e+00
2.918237e-01 2.375677e+00
2.920737e-01 2.373871e+00
2.923238e-01 2.372069e+00
2.925739e-01 2.370270e+00
2.928239e-01 2.368474e+00
2.930740e-01 2.366682e+00
2.933240e-01 2.364894e+00
2.935741e-01 2.363110e+00
2.938242e-01 2.361328e+00
2.940742e-01 2.359551e+00
2.943243e-01 2.357777e+00
2.945743e-01 2.356006e+00
2.948244e-01 2.354239e+00
2.950745e-01 2.352476e+00
2.953245e-01 2.350715e+00
2.955746e-01 2.348959e+00
2.958247e-01 2.347206e+00
2.960747e-01 2.345456e+00
2.963248e-01 2.343710e+00
2.965748e-01 2.341967e+00
2.968249e-01 2.340228e+00
2.970750e-01 2.338492e+00
2.973250e-01 2.336759e+00
2.975751e-01 2.335030e+00
2.978252e-01 2.333304e+00
2.980752e-01 2.331581e+00
2.983253e-01 2.329862e+00
2.985753e-01 2.328147e+00
2.988254e-01 2.326434e+00
2.990755e-01 2.324725e+00
2.993255e-01 2.323019e+00
2.995756e-01 2.321317e+00
2.998257e-01 2.319618e+00
3.000757e-01 2.317922e+00
3.003258e-01 2.316229e+00
3.005758e-01 2.314540e+00
3.008259e-01 2.312854e+00
3.010760e-01 2.311171e+00
3.013260e-01 2.309492e+00
3.015761e-01 2.307815e+00
3.018262e-01 2.306142e+00
3.020762e-01 2.304472e+00
3.023263e-01 2.302806e+00
3.025763e-01 2.301142e+00
3.028264e-01 2.299482e+00
3.030765e-01 2.297825e+00
3.033265e-01 2.296171e+00
3.035766e-01 2.294520e+00
3.038267e-01 2.292872e+00
3.040767e-01 2.291228e+00
3.043268e-01 2.289586e+00
3.045768e-01 2.287948e+00
3.048269e-01 2.286313e+00
3.050770e-01 2.284681e+00
3.053270e-01 2.283052e+00
3.055771e-01 2.281426e+00
3.058272e-01 2.279803e+00
3.060772e-01 2.278184e+00
3.063273e-01 2.276567e+00
3.065773e-01 2.274953e+00
3.068274e-01 2.273343e+00
3.070775e-01 2.271735e+00
3.073275e-01 2.270131e+00
3.075776e-01 2.268529e+00
3.078276e-01 2.266931e+00
3.080777e-01 2.265335e+00
3.083278e-01 2.263743e+00
3.085778e-01 2.262153e+00
3.088279e-01 2.260567e+00
3.090780e-01 2.258983e+00
3.093280e-01 2.257403e+00
3.095781e-01 2.255825e+00
3.098281e-01 2.254250e+00
3.100782e-01 2.252679e+00
3.103283e-01 2.251110e+00
3.105783e-01 2.249544e+00
3.108284e-01 2.247981e+00
3.110785e-01 2.246421e+00
3.113285e-01 2.244863e+00
3.115786e-01 2.243309e+00
3.118286e-01 2.241757e+00
3.120787e-01 2.240209e+00
3.123288e-01 2.238663e+00
3.125788e-01 2.237120e+00
3.128289e-01 2.235580e+00
3.130790e-01 2.234043e+00
3.133290e-01 2.232508e+00
3.135791e-01 2.230977e+00
3.138291e-01 2.229448e+00
3.140792e-01 2.227922e+00
3.143293e-01 2.226399e+00
3.145793e-01 2.224878e+00
3.148294e-01 2.223360e+00
3.150795e-01 2.221846e+00
3.153295e-01 2.220333e+00
3.155796e-01 2.218824e+00
3.158296e-01 2.217318e+00
3.160797e-01 2.215814e+00
3.163298e-01 2.214312e+00
3.165798e-01 2.212814e+00
3.168299e-01 2.211318e+00
3.170800e-01 2.209825e+00
3.173300e-01 2.208335e+00
3.175801e-01 2.206847e+00
3.178301e-01 2.205363e+00
3.180802e-01 2.203880e+00
3.183303e-01 2.202401e+00
3.185803e-01 2.200924e+00
3.188304e-01 2.199450e+00
3.190805e-01 2.197978e+00
3.193305e-01 2.196509e+00
3.195806e-01 2.195043e+00
3.198306e-01 2.193579e+00
3.200807e-01 2.192118e+00
3.203308e-01 2.190660e+00
3.205808e-01 2.189204e+00
3.208309e-01 2.187751e+00
3.210809e-01 2.186300e+00
3.213310e-01 2.184852e+00
3.215811e-01 2.183406e+00
3.218311e-01 2.181963e+00
3.220812e-01 2.180523e+00
3.223313e-01 2.179085e+00
3.225813e-01 2.177650e+00
3.228314e-01 2.176217e+00
3.230814e-01 2.174787e+00
3.233315e-01 2.173360e+00
3.235816e-01 2.171935e+00
3.238316e-01 2.170512e+00
3.240817e-01 2.169092e+00
3.243318e-01 2.167674e+00
3.245818e-01 2.166259e+00
3.248319e-01 2.164847e+00
3.250819e-01 2.163437e+00
3.253320e-01 2.162029e+00
3.255821e-01 2.160624e+00
3.258321e-01 2.159221e+00
3.260822e-01 2.157821e+00
3.263323e-01 2.156423e+00
3.265823e-01 2.155028e+00
3.268324e-01 2.153635e+00
3.270824e-01 2.152244e+00
3.273325e-01 2.150856e+00
3.275826e-01 2.149470e+00
3.278326e-01 2.148087e+00
3.280827e-01 2.146706e+00
3.283328e-01 2.145328e+00
3.285828e-01 2.143952e+00
3.288329e-01 2.142578e+00
3.290829e-01 2.141207e+00
3.293330e-01 2.139838e+00
3.295831e-01 2.138471e+00
3.298331e-01 2.137107e+00
3.300832e-01 2.135745e+00
3.303333e-01 2.134386e+00
3.305833e-01 2.133029e+00
3.308334e-01 2.131674e+00
3.310834e-01 2.130321e+00
3.313335e-01 2.128971e+00
3.315836e-01 2.127623e+00
3.318336e-01 2.126278e+00
3.320837e-01 2.124935e+00
3.323338e-01 2.123594e+00
3.325838e-01 2.122255e+00
3.328339e-01 2.120919e+00
3.330839e-01 2.119585e+00
3.333340e-01 2.118253e+00
3.335841e-01 2.116923e+00
3.338341e-01 2.115596e+00
3.340842e-01 2.114271e+00
3.343342e-01 2.112948e+00
3.345843e-01 2.111628e+00
3.348344e-01 2.110309e+00
3.350844e-01 2.108993e+00
3.353345e-01 2.107679e+00
3.355846e-01 2.106368e+00
3.358346e-01 2.105058e+00
3.360847e-01 2.103751e+00
3.363347e-01 2.102446e+00
3.365848e-01 2.101143e+00
3.368349e-01 2.099843e+00
3.370849e-01 2.098544e+00
3.373350e-01 2.097248e+00
3.375851e-01 2.095954e+00
3.378351e-01 2.094662e+00
3.380852e-01 2.093372e+00
3.383352e-01 2.092085e+00
3.385853e-01 2.090799e+00
3.388354e-01 2.089516e+00
3.390854e-01 2.088235e+00
3.393355e-01 2.086956e+00
3.395856e-01 2.085679e+00
3.398356e-01 2.084404e+00
3.400857e-01 2.083132e+00
3.403357e-01 2.081861e+00
3.405858e-01 2.080593e+00
3.408359e-01 2.079326e+00
3.410859e-01 2.078062e+00
3.413360e-01 2.076800e+00
3.415861e-01 2.075540e+00
3.418361e-01 2.074282e+00
3.420862e-01 2.073026e+00
3.423362e-01 2.071773e+00
3.425863e-01 2.070521e+00
3.428364e-01 2.069271e+00
3.430864e-01 2.068024e+00
3.433365e-01 2.066778e+00
3.435866e-01 2.065534e+00
3.438366e-01 2.064293e+00
3.440867e-01 2.063053e+00
3.443367e-01 2.061816e+00
3.445868e-01 2.060581e+00
3.448369e-01 2.059347e+00
3.450869e-01 2.058116e+00
3.453370e-01 2.056887e+00
3.455871e-01 2.055659e+00
3.458371e-01 2.054434e+00
3.460872e-01 2.053211e+00
3.463372e-01 2.051989e+00
3.465873e-01 2.050770e+00
3.468374e-01 2.049552e+00
3.470874e-01 2.048337e+00
3.473375e-01 2.047123e+00
3.475875e-01 2.045912e+00
3.478376e-01 2.044702e+00
3.480877e-01 2.043495e+00
3.483377e-01 2.042289e+00
3.485878e-01 2.041086e+00
3.488379e-01 2.039884e+00
3.490879e-01 2.038684e+00
3.493380e-01 2.037486e+00
3.495880e-01 2.036290e+00
3.498381e-01 2.035096e+00
3.500882e-01 2.033904e+00
3.503382e-01 2.032714e+00
3.505883e-01 2.031525e+00
3.508384e-01 2.030339e+00
3.510884e-01 2.029154e+00
3.513385e-01 2.027972e+00
3.515885e-01 2.026791e+00
3.518386e-01 2.025612e+00
3.520887e-01 2.024435e+00
3.523387e-01 2.023260e+00
3.525888e-01 2.022087e+00
3.528389e-01 2.020915e+00
3.530889e-01 2.019746e+00
3.533390e-01 2.018578e+00
3.535890e-01 2.017412e+00
3.538391e-01 2.016249e+00
3.540892e-01 2.015086e+00
3.543392e-01 2.013926e+00
3.545893e-01 2.012768e+00
3.548394e-01 2.011611e+00
3.550894e-01 2.010456e+00
3.553395e-01 2.009303e+00
3.555895e-01 2.008152e+00
3.558396e-01 2.007003e+00
3.560897e-01 2.005855e+00
3.563397e-01 2.004709e+00
3.565898e-01 2.003565e+00
3.568399e-01 2.002423e+00
3.570899e-01 2.001283e+00
3.573400e-01 2.000144e+00
3.575900e-01 1.999007e+00
3.578401e-01 1.997872e+00
3.580902e-01 1.996739e+00
3.583402e-01 1.995608e+00
3.585903e-01 1.994478e+00
3.588404e-01 1.993350e+00
3.590904e-01 1.992224e+00
3.593405e-01 1.991099e+00
3.595905e-01 1.989976e+00
3.598406e-01 1.988855e+00
3.600907e-01 1.987736e+00
3.603407e-01 1.986619e+00
3.605908e-01 1.985503e+00
3.608408e-01 1.984389e+00
3.610909e-01 1.983276e+00
3.613410e-01 1.982166e+00
3.615910e-01 1.981057e+00
3.618411e-01 1.979949e+00
3.620912e-01 1.978844e+00
3.623412e-01 1.977740e+00
3.625913e-01 1.976638e+00
3.628413e-01 1.975538e+00
3.630914e-01 1.974439e+00
3.633415e-01 1.973342e+00
3.635915e-01 1.972246e+00
3.638416e-01 1.971153e+00
3.640917e-01 1.970061e+00
3.643417e-01 1.968970e+00
3.645918e-01 1.967881e+00
3.648418e-01 1.966794e+00
3.650919e-01 1.965709e+00
3.653420e-01 1.964625e+00
3.655920e-01 1.963543e+00
3.658421e-01 1.962463e+00
3.660922e-01 1.961384e+00
3.663422e-01 1.960307e+00
3.665923e-01 1.959231e+00
3.668423e-01 1.958157e+00
3.670924e-01 1.957085e+00
3.673425e-01 1.956014e+00
3.675925e-01 1.954945e+00
3.678426e-01 1.953878e+00
3.680927e-01 1.952812e+00
3.683427e-01 1.951748e+00
3.685928e-01 1.950685e+00
3.688428e-01 1.949624e+00
3.690929e-01 1.948564e+00
3.693430e-01 1.947507e+00
3.695930e-01 1.946450e+00
3.698431e-01 1.945396e+00
3.700932e-01 1.944342e+00
3.703432e-01 1.943291e+00
3.705933e-01 1.942241e+00
3.708433e-01 1.941193e+00
3.710934e-01 1.940146e+00
3.713435e-01 1.939100e+00
3.715935e-01 1.938057e+00
3.718436e-01 1.937015e+00
3.720937e-01 1.935974e+00
3.723437e-01 1.934935e+00
3.725938e-01 1.933897e+00
3.728438e-01 1.932861e+00
3.730939e-01 1.931827e+00
3.733440e-01 1.930794e+00
3.735940e-01 1.929763e+00
3.738441e-01 1.928733e+00
3.740941e-01 1.927704e+00
3.743442e-01 1.926678e+00
3.745943e-01 1.925652e+00
3.748443e-01 1.924628e+00
3.750944e-01 1.923606e+00
3.753445e-01 1.922585e+00
3.755945e-01 1.921566e+00
3.758446e-01 1.920548e+00
3.760946e-01 1.919532e+00
3.763447e-01 1.918517e+00
3.765948e-01 1.917504e+00
3.768448e-01 1.916492e+00
3.770949e-01 1.915482e+00
3.773450e-01 1.914473e+00
3.775950e-01 1.913465e+00
3.778451e-01 1.912459e+00
3.780951e-01 1.911455e+00
3.783452e-01 1.910452e+00
3.785953e-01 1.909450e+00
3.788453e-01 1.908450e+00
3.790954e-01 1.907451e+00
3.793455e-01 1.906454e+00
3.795955e-01 1.905459e+00
3.798456e-01 1.904464e+00
3.800956e-01 1.903471e+00
3.803457e-01 1.902480e+00
3.805958e-01 1.901490e+00
3.808458e-01 1.900501e+00
3.810959e-01 1.899514e+00
3.813460e-01 1.898528e+00
3.815960e-01 1.897544e+00
3.818461e-01 1.896561e+00
3.820961e-01 1.895580e+00
3.823462e-01 1.894600e+00
3.825963e-01 1.893621e+00
3.828463e-01 1.892644e+00
3.830964e-01 1.891668e+00
3.833465e-01 1.890694e+00
3.835965e-01 1.889720e+00
3.838466e-01 1.888749e+00
3.840966e-01 1.887779e+00
3.843467e-01 1.886810e+00
3.845968e-01 1.885842e+00
3.848468e-01 1.884876e+00
3.850969e-01 1.883911e+00
3.853470e-01 1.882948e+00
3.855970e-01 1.881986e+00
3.858471e-01 1.881025e+00
3.860971e-01 1.880066e+00
3.863472e-01 1.879108e+00
3.865973e-01 1.878151e+00
3.868473e-01 1.877196e+00
3.870974e-01 1.876242e+00
3.873474e-01 1.875290e+00
3.875975e-01 1.874339e+00
3.878476e-01 1.873389e+00
3.880976e-01 1.872440e+00
3.883477e-01 1.871493e+00
3.885978e-01 1.870547e+00
3.888478e-01 1.869603e+00
3.890979e-01 1.868660e+00
3.893479e-01 1.867718e+00
3.895980e-01 1.866778e+00
3.898481e-01 1.865838e+00
3.900981e-01 1.864900e+00
3.903482e-01 1.863964e+00
3.905983e-01 1.863029e+00
3.908483e-01 1.862095e+00
3.910984e-01 1.861162e+00
3.913484e-01 1.860231e+00
3.915985e-01 1.859301e+00
3.918486e-01 1.858372e+00
3.920986e-01 1.857445e+00
3.923487e-01 1.856518e+00
3.925988e-01 1.855594e+00
3.928488e-01 1.854670e+00
3.930989e-01 1.853748e+00
3.933489e-01 1.852827e+00
3.935990e-01 1.851907e+00
3.938491e-01 1.850988e+00
3.940991e-01 1.850071e+00
3.943492e-01 1.849155e+00
3.945993e-01 1.848241e+00
3.948493e-01 1.847327e+00
3.950994e-01 1.846415e+00
3.953494e-01 1.845504e+00
3.955995e-01 1.844595e+00
3.958496e-01 1.843686e+00
3.960996e-01 1.842779e+00
3.963497e-01 1.841873e+00
3.965998e-01 1.840969e+00
3.968498e-01 1.840065e+00
3.970999e-01 1.839163e+00
3.973499e-01 1.838262e+00
3.976000e-01 1.837362e+00
3.978501e-01 1.836464e+00
3.981001e-01 1.835567e+00
3.983502e-01 1.834671e+00
3.986003e-01 1.833776e+00
3.988503e-01 1.832882e+00
3.991004e-01 1.831990e+00
3.993504e-01 1.831099e+00
3.996005e-01 1.830209e+00
3.998506e-01 1.829320e+00
4.001006e-01 1.828433e+00
4.003507e-01 1.827546e+00
4.006007e-01 1.826661e+00
4.008508e-01 1.825777e+00
4.011009e-01 1.824895e+00
4.013509e-01 1.824013e+00
4.016010e-01 1.823133e+00
4.018511e-01 1.822254e+00
4.021011e-01 1.821376e+00
4.023512e-01 1.820499e+00
4.026012e-01 1.819623e+00
4.028513e-01 1.818749e+00
4.031014e-01 1.817876e+00
4.033514e-01 1.817004e+00
4.036015e-01 1.816133e+00
4.038516e-01 1.815263e+00
4.041016e-01 1.814394e+00
4.043517e-01 1.813527e+00
4.046017e-01 1.812661e+00
4.048518e-01 1.811796e+00
4.051019e-01 1.810932e+00
4.053519e-01 1.810069e+00
4.056020e-01 1.809208e+00
4.058521e-01 1.808347e+00
4.061021e-01 1.807488e+00
4.063522e-01 1.806630e+00
4.066022e-01 1.805773e+00
4.068523e-01 1.804917e+00
4.071024e-01 1.804062e+00
4.073524e-01 1.803208e+00
4.076025e-01 1.802356e+00
4.078526e-01 1.801504e+00
4.081026e-01 1.800654e+00
4.083527e-01 1.799805e+00
4.086027e-01 1.798957e+00
4.088528e-01 1.798110e+00
4.091029e-01 1.797265e+00
4.093529e-01 1.796420e+00
4.096030e-01 1.795576e+00
4.098531e-01 1.794734e+00
4.101031e-01 1.793893e+00
4.103532e-01 1.793053e+00
4.106032e-01 1.792213e+00
4.108533e-01 1.791375e+00
4.111034e-01 1.790539e+00
4.113534e-01 1.789703e+00
4.116035e-01 1.788868e+00
4.118536e-01 1.788034e+00
4.121036e-01 1.787202e+00
4.123537e-01 1.786371e+00
4.126037e-01 1.785540e+00
4.128538e-01 1.784711e+00
4.131039e-01 1.783883e+00
4.133539e-01 1.783056e+00
4.136040e-01 1.782230e+00
4.138540e-01 1.781405e+00
4.141041e-01 1.780581e+00
4.143542e-01 1.779758e+00
4.146042e-01 1.778936e+00
4.148543e-01 1.778116e+00
4.151044e-01 1.777296e+00
4.153544e-01 1.776478e+00
4.156045e-01 1.775660e+00
4.158545e-01 1.774844e+00
4.161046e-01 1.774028e+00
4.163547e-01 1.773214e+00
4.166047e-01 1.772401e+00
4.168548e-01 1.771588e+00
4.171049e-01 1.770777e+00
4.173549e-01 1.769967e+00
4.176050e-01 1.769158e+00
4.178550e-01 1.768350e+00
4.181051e-01 1.767543e+00
4.183552e-01 1.766737e+00
4.186052e-01 1.765932e+00
4.188553e-01 1.765128e+00
4.191054e-01 1.764325e+00
4.193554e-01 1.763524e+00
4.196055e-01 1.762723e+00
4.198555e-01 1.761923e+00
4.201056e-01 1.761124e+00
4.203557e-01 1.760326e+00
4.206057e-01 1.759530e+00
4.208558e-01 1.758734e+00
4.211059e-01 1.757939e+00
4.213559e-01 1.757145e+00
4.216060e-01 1.756353e+00
4.218560e-01 1.755561e+00
4.221061e-01 1.754770e+00
4.223562e-01 1.753981e+00
4.226062e-01 1.753192e+00
4.228563e-01 1.752404e+00
4.231064e-01 1.751618e+00
4.233564e-01 1.750832e+00
4.236065e-01 1.750047e+00
4.238565e-01 1.749264e+00
4.241066e-01 1.748481e+00
4.243567e-01 1.747699e+00
4.246067e-01 1.746918e+00
4.248568e-01 1.746139e+00
4.251069e-01 1.745360e+00
4.253569e-01 1.744582e+00
4.256070e-01 1.743805e+00
4.258570e-01 1.743029e+00
4.261071e-01 1.742254e+00
4.263572e-01 1.741481e+00
4.266072e-01 1.740708e+00
4.268573e-01 1.739936e+00
4.271073e-01 1.739165e+00
4.273574e-01 1.738395e+00
4.276075e-01 1.737625e+00
4.278575e-01 1.736857e+00
4.281076e-01 1.736090e+00
4.283577e-01 1.735324e+00
4.286077e-01 1.734559e+00
4.288578e-01 1.733794e+00
4.291078e-01 1.733031e+00
4.293579e-01 1.732269e+00
4.296080e-01 1.731507e+00
4.298580e-01 1.730747e+00
4.301081e-01 1.729987e+00
4.303582e-01 1.729228e+00
4.306082e-01 1.728471e+00
4.308583e-01 1.727714e+00
4.311083e-01 1.726958e+00
4.313584e-01 1.726203e+00
4.316085e-01 1.725449e+00
4.318585e-01 1.724696e+00
4.321086e-01 1.723944e+00
4.323587e-01 1.723193e+00
4.326087e-01 1.722443e+00
4.328588e-01 1.721693e+00
4.331088e-01 1.720945e+00
4.333589e-01 1.720197e+00
4.336090e-01 1.719451e+00
4.338590e-01 1.718705e+00
4.341091e-01 1.717960e+00
4.343592e-01 1.717217e+00
4.346092e-01 1.716474e+00
4.348593e-01 1.715732e+00
4.351093e-01 1.714991e+00
4.353594e-01 1.714250e+00
4.356095e-01 1.713511e+00
4.358595e-01 1.712773e+00
4.361096e-01 1.712035e+00
4.363597e-01 1.711298e+00
